AKITA,1647.3
AOMORI,1735.0
CHIBA,2113.4
FUKUI,1787.7
FUKUOKA,1809.8
FUKUSHIMA,1889.2
GIFU,2208.7
HIKONE,1970.6
HIROSHIMA,1979.7
KAGOSHIMA,1872.3
KANAZAWA,1860.6
KOBE,2096.0
KOCHI,2095.0
KOFU,2335.2
KUMAGAYA,2366.3
KUMAMOTO,1883.7
KYOTO,1780.8
MAEBASHI,2344.1
MATSUE,1721.0
MATSUYAMA,1901.2
MITO,2249.6
MIYAZAKI,2072.0
MORIOKA,1852.3
NAGANO,2028.1
NAGASAKI,1761.0
NAGOYA,2255.3
NAHA,1760.2
NARA,1854.0
NIIGATA,1764.2
OITA,1840.7
OKAYAMA,1972.5
OSAKA,2161.3
SAGA,1859.7
SAPPORO,1912.7
SENDAI,2093.4
SHIZUOKA,2214.8
TAKAMATSU,1975.9
TOKUSHIMA,2098.0
TOKYO,2104.0
TOTTORI,1706.7
TOYAMA,1768.5
TSU,2142.0
UTSUNOMIYA,2180.3
WAKAYAMA,2145.2
YAMAGATA,1736.9
YAMAGUCHI,1771.0
YOKOHAMA,2220.7
