AKITA,1526.2
AOMORI,1642.0
CHIBA,2120.2
FUKUI,1844.4
FUKUOKA,2094.8
FUKUSHIMA,1915.7
GIFU,2277.8
HIKONE,2060.4
HIROSHIMA,2181.5
KAGOSHIMA,2051.2
KANAZAWA,1880.7
KOBE,2247.5
KOCHI,2265.0
KOFU,2391.3
KUMAGAYA,2308.3
KUMAMOTO,2089.9
KYOTO,1981.8
MAEBASHI,2381.3
MATSUE,1851.1
MATSUYAMA,2172.2
MITO,2199.1
MIYAZAKI,2191.9
MORIOKA,1778.1
NAGANO,2121.9
NAGASAKI,1994.4
NAGOYA,2330.6
NAHA,1876.5
NARA,2065.2
NIIGATA,1698.8
OITA,2143.3
OKAYAMA,2229.2
OSAKA,2265.6
SAGA,2133.7
SAPPORO,1741.6
SENDAI,1998.4
SHIZUOKA,2208.7
TAKAMATSU,2248.1
TOKUSHIMA,2289.9
TOKYO,2112.2
TOTTORI,1825.7
TOYAMA,1799.5
TSU,2325.9
UTSUNOMIYA,2156.3
WAKAYAMA,2288.8
YAMAGATA,1765.0
YAMAGUCHI,2025.0
YOKOHAMA,2194.6
