AKITA,1673.5
AOMORI,1622.4
CHIBA,1856.7
FUKUI,1733.4
FUKUOKA,1831.5
FUKUSHIMA,1817.7
GIFU,2134.5
HIKONE,2013.0
HIROSHIMA,1896.8
KAGOSHIMA,1945.7
KANAZAWA,1801.7
KOBE,2114.7
KOCHI,2096.7
KOFU,2187.8
KUMAGAYA,2071.3
KUMAMOTO,1932.3
KYOTO,1846.8
MAEBASHI,2129.2
MATSUE,1663.6
MATSUYAMA,1925.4
MITO,2061.6
MIYAZAKI,2051.4
MORIOKA,1823.9
NAGANO,2022.3
NAGASAKI,1782.4
NAGOYA,2168.2
NAHA,1757.2
NARA,1887.1
NIIGATA,1738.4
OITA,1913.4
OKAYAMA,1995.5
OSAKA,2127.0
SAGA,1863.4
SAPPORO,1818.5
SENDAI,1895.7
SHIZUOKA,2098.7
TAKAMATSU,2028.5
TOKUSHIMA,2098.8
TOKYO,1841.7
TOTTORI,1713.4
TOYAMA,1679.9
TSU,2143.6
UTSUNOMIYA,1936.3
WAKAYAMA,2154.6
YAMAGATA,1683.3
YAMAGUCHI,1780.5
YOKOHAMA,1935.2
