AKITA,1531.2
AOMORI,1563.7
CHIBA,1701.7
FUKUI,1600.0
FUKUOKA,1807.0
FUKUSHIMA,1689.4
GIFU,2122.3
HIKONE,1825.1
HIROSHIMA,1996.1
KAGOSHIMA,1958.7
KANAZAWA,1702.8
KOBE,2046.8
KOCHI,2137.4
KOFU,2133.6
KUMAGAYA,1950.2
KUMAMOTO,1985.3
KYOTO,1775.0
MAEBASHI,2027.5
MATSUE,1528.6
MATSUYAMA,2002.9
MITO,1868.0
MIYAZAKI,2172.4
MORIOKA,1688.9
NAGANO,1893.9
NAGASAKI,1900.2
NAGOYA,2150.3
NAHA,1876.6
NARA,1803.3
NIIGATA,1586.2
OITA,1999.4
OKAYAMA,1995.8
OSAKA,2000.6
SAGA,1947.0
SAPPORO,1604.4
SENDAI,1726.2
SHIZUOKA,2096.6
TAKAMATSU,2009.3
TOKUSHIMA,2062.9
TOKYO,1783.3
TOTTORI,1589.0
TOYAMA,1559.8
TSU,2074.8
UTSUNOMIYA,1826.2
WAKAYAMA,2052.3
YAMAGATA,1560.1
YAMAGUCHI,1882.8
YOKOHAMA,1854.1
