AKITA,1755.7
AOMORI,1785.7
CHIBA,2169.9
FUKUI,1829.0
FUKUOKA,2043.1
FUKUSHIMA,1811.3
GIFU,2091.6
HIKONE,1955.8
HIROSHIMA,2086.7
KAGOSHIMA,2038.6
KANAZAWA,1888.8
KOBE,2178.6
KOCHI,2211.4
KOFU,2319.5
KUMAGAYA,2245.3
KUMAMOTO,2113.2
KYOTO,1907.8
MAEBASHI,2218.0
MATSUE,1846.1
MATSUYAMA,2091.4
MITO,2263.1
MIYAZAKI,2145.7
MORIOKA,1781.2
NAGANO,2080.1
NAGASAKI,1920.8
NAGOYA,2078.1
NAHA,1867.1
NARA,1936.4
NIIGATA,1826.8
OITA,2005.2
OKAYAMA,2165.9
OSAKA,2179.8
SAGA,2111.3
SAPPORO,2049.0
SENDAI,1972.8
SHIZUOKA,2304.4
TAKAMATSU,2158.8
TOKUSHIMA,2189.2
TOKYO,2089.8
TOTTORI,1785.5
TOYAMA,1760.2
TSU,2165.6
UTSUNOMIYA,2100.0
WAKAYAMA,2154.7
YAMAGATA,1734.5
YAMAGUCHI,1963.6
YOKOHAMA,2215.8
