AKITA,1469.4
AOMORI,1515.5
CHIBA,2135.3
FUKUI,1739.9
FUKUOKA,2058.5
FUKUSHIMA,1844.3
GIFU,2315.6
HIKONE,2073.4
HIROSHIMA,2248.8
KAGOSHIMA,2182.9
KANAZAWA,1868.3
KOBE,2255.4
KOCHI,2372.9
KOFU,2461.5
KUMAGAYA,2336.2
KUMAMOTO,2196.9
KYOTO,1939.8
MAEBASHI,2366.4
MATSUE,1842.6
MATSUYAMA,2207.5
MITO,2259.0
MIYAZAKI,2410.5
MORIOKA,1670.7
NAGANO,2129.8
NAGASAKI,2018.1
NAGOYA,2355.3
NAHA,1809.0
NARA,2004.2
NIIGATA,1661.6
OITA,2185.9
OKAYAMA,2214.3
OSAKA,2299.5
SAGA,2113.1
SAPPORO,1647.9
SENDAI,1879.5
SHIZUOKA,2297.6
TAKAMATSU,2288.1
TOKUSHIMA,2326.8
TOKYO,2131.1
TOTTORI,1842.0
TOYAMA,1785.9
TSU,2365.5
UTSUNOMIYA,2127.9
WAKAYAMA,2281.9
YAMAGATA,1696.0
YAMAGUCHI,2040.7
YOKOHAMA,2256.7
