AKITA,1654.3
AOMORI,1772.1
CHIBA,2025.1
FUKUI,1826.4
FUKUOKA,2160.3
FUKUSHIMA,1807.5
GIFU,2180.3
HIKONE,1996.4
HIROSHIMA,2181.8
KAGOSHIMA,2003.2
KANAZAWA,1902.7
KOBE,2310.0
KOCHI,2270.8
KOFU,2298.1
KUMAGAYA,2213.8
KUMAMOTO,2154.8
KYOTO,2004.3
MAEBASHI,2213.6
MATSUE,1896.4
MATSUYAMA,2153.4
MITO,2159.1
MIYAZAKI,2106.8
MORIOKA,1773.6
NAGANO,2041.3
NAGASAKI,2015.1
NAGOYA,2256.3
NAHA,1588.8
NARA,2043.1
NIIGATA,1751.7
OITA,2068.9
OKAYAMA,2251.8
OSAKA,2319.6
SAGA,2211.5
SAPPORO,1847.8
SENDAI,1951.9
SHIZUOKA,2239.7
TAKAMATSU,2227.7
TOKUSHIMA,2278.0
TOKYO,2028.9
TOTTORI,1793.1
TOYAMA,1775.5
TSU,2194.5
UTSUNOMIYA,2070.8
WAKAYAMA,2260.4
YAMAGATA,1743.9
YAMAGUCHI,2078.1
YOKOHAMA,2111.1
