AKITA,1712.6
AOMORI,1737.7
CHIBA,2034.1
FUKUI,1684.6
FUKUOKA,1872.0
FUKUSHIMA,1883.7
GIFU,2115.1
HIKONE,1858.7
HIROSHIMA,1963.4
KAGOSHIMA,1778.2
KANAZAWA,1793.3
KOBE,1988.4
KOCHI,2098.4
KOFU,2205.1
KUMAGAYA,2168.2
KUMAMOTO,1867.3
KYOTO,1778.8
MAEBASHI,2142.6
MATSUE,1740.1
MATSUYAMA,1888.3
MITO,2117.6
MIYAZAKI,1966.5
MORIOKA,1871.6
NAGANO,1947.3
NAGASAKI,1754.2
NAGOYA,2100.3
NAHA,1813.8
NARA,1738.7
NIIGATA,1684.6
OITA,1821.7
OKAYAMA,2011.7
OSAKA,2006.2
SAGA,1888.7
SAPPORO,1813.0
SENDAI,2102.8
SHIZUOKA,2134.1
TAKAMATSU,1968.1
TOKUSHIMA,2065.1
TOKYO,1966.6
TOTTORI,1696.2
TOYAMA,1715.5
TSU,2048.0
UTSUNOMIYA,2021.9
WAKAYAMA,1964.8
YAMAGATA,1744.2
YAMAGUCHI,1853.5
YOKOHAMA,2076.1
