AKITA,2022.5
AOMORI,1417.0
CHIBA,1791.5
FUKUI,2531.5
FUKUOKA,2212.5
FUKUSHIMA,1224.5
GIFU,2088.5
HIKONE,1862.5
HIROSHIMA,2026.5
KAGOSHIMA,2977.5
KANAZAWA,2535.5
KOBE,1614.5
KOCHI,3238.5
KOFU,1431.0
KUMAGAYA,1364.0
KUMAMOTO,2467.5
KYOTO,1644.5
MAEBASHI,1315.5
MATSUE,2015.0
MATSUYAMA,1662.0
MITO,1422.0
MIYAZAKI,2279.5
MORIOKA,1462.0
NAGANO,1030.0
NAGASAKI,2709.5
NAGOYA,1711.0
NAHA,2481.0
NARA,1628.5
NIIGATA,2077.5
OITA,1860.0
OKAYAMA,1154.0
OSAKA,1521.5
SAGA,2876.0
SAPPORO,905.0
SENDAI,1247.0
SHIZUOKA,2613.5
TAKAMATSU,1108.5
TOKUSHIMA,1644.0
TOKYO,1590.0
TOTTORI,2096.0
TOYAMA,2136.0
TSU,1787.0
UTSUNOMIYA,1353.5
WAKAYAMA,1657.5
YAMAGATA,1284.5
YAMAGUCHI,2277.0
YOKOHAMA,1687.5
