AKITA,1862.0
AOMORI,1721.5
CHIBA,1427.5
FUKUI,2467.0
FUKUOKA,1232.5
FUKUSHIMA,1033.0
GIFU,1978.5
HIKONE,1426.0
HIROSHIMA,1212.5
KAGOSHIMA,2416.0
KANAZAWA,2223.5
KOBE,1160.5
KOCHI,2025.5
KOFU,1019.5
KUMAGAYA,1251.0
KUMAMOTO,1502.0
KYOTO,1459.5
MAEBASHI,1147.5
MATSUE,1300.0
MATSUYAMA,1030.0
MITO,1202.5
MIYAZAKI,2865.0
MORIOKA,1402.5
NAGANO,1022.5
NAGASAKI,1742.5
NAGOYA,1578.0
NAHA,2996.5
NARA,1216.0
NIIGATA,2002.0
OITA,1452.5
OKAYAMA,839.5
OSAKA,1058.0
SAGA,1664.5
SAPPORO,1154.0
SENDAI,1224.5
SHIZUOKA,2967.0
TAKAMATSU,667.5
TOKUSHIMA,1150.5
TOKYO,1615.5
TOTTORI,1534.5
TOYAMA,2401.5
TSU,1408.0
UTSUNOMIYA,1303.5
WAKAYAMA,1006.5
YAMAGATA,1177.5
YAMAGUCHI,1375.0
YOKOHAMA,1657.5
