AKITA,2373.0
AOMORI,1664.0
CHIBA,1446.5
FUKUI,2725.5
FUKUOKA,1801.5
FUKUSHIMA,1202.0
GIFU,1875.5
HIKONE,1492.0
HIROSHIMA,1820.5
KAGOSHIMA,1777.5
KANAZAWA,3318.0
KOBE,1297.5
KOCHI,2327.0
KOFU,939.0
KUMAGAYA,1251.0
KUMAMOTO,1975.0
KYOTO,1450.5
MAEBASHI,998.5
MATSUE,2035.0
MATSUYAMA,1622.5
MITO,1338.0
MIYAZAKI,2079.5
MORIOKA,1643.0
NAGANO,1137.5
NAGASAKI,1683.5
NAGOYA,1463.5
NAHA,2071.0
NARA,1505.5
NIIGATA,2327.0
OITA,1505.5
OKAYAMA,1341.0
OSAKA,1418.0
SAGA,2012.0
SAPPORO,1347.0
SENDAI,1111.5
SHIZUOKA,1822.0
TAKAMATSU,1537.0
TOKUSHIMA,1949.0
TOKYO,1614.0
TOTTORI,2048.0
TOYAMA,2862.5
TSU,1393.5
UTSUNOMIYA,1504.5
WAKAYAMA,1369.5
YAMAGATA,1347.0
YAMAGUCHI,2267.0
YOKOHAMA,1516.5
