AKITA,1890.5
AOMORI,1570.0
CHIBA,1525.0
FUKUI,2717.0
FUKUOKA,1729.0
FUKUSHIMA,1518.5
GIFU,2440.5
HIKONE,1858.0
HIROSHIMA,1586.0
KAGOSHIMA,2942.0
KANAZAWA,2858.5
KOBE,1633.0
KOCHI,3093.0
KOFU,1320.0
KUMAGAYA,1307.0
KUMAMOTO,2072.5
KYOTO,2061.0
MAEBASHI,1490.5
MATSUE,1857.0
MATSUYAMA,1441.0
MITO,1530.5
MIYAZAKI,2811.0
MORIOKA,1634.0
NAGANO,1058.0
NAGASAKI,1897.5
NAGOYA,1730.0
NAHA,2895.5
NARA,1587.5
NIIGATA,2072.0
OITA,1298.0
OKAYAMA,1216.0
OSAKA,1568.0
SAGA,1941.0
SAPPORO,1325.0
SENDAI,1444.0
SHIZUOKA,2846.0
TAKAMATSU,988.0
TOKUSHIMA,1506.0
TOKYO,1679.5
TOTTORI,1830.5
TOYAMA,2786.5
TSU,1623.5
UTSUNOMIYA,1718.0
WAKAYAMA,1578.0
YAMAGATA,1418.5
YAMAGUCHI,2083.5
YOKOHAMA,1855.5
