AKITA,2016.5
AOMORI,1553.0
CHIBA,1261.0
FUKUI,2632.0
FUKUOKA,1617.0
FUKUSHIMA,828.0
GIFU,2087.0
HIKONE,1863.0
HIROSHIMA,1878.5
KAGOSHIMA,2397.0
KANAZAWA,2765.5
KOBE,2037.5
KOCHI,3092.5
KOFU,1153.5
KUMAGAYA,1056.0
KUMAMOTO,1950.5
KYOTO,1770.0
MAEBASHI,1046.5
MATSUE,1976.5
MATSUYAMA,1796.5
MITO,1282.5
MIYAZAKI,3167.5
MORIOKA,1322.0
NAGANO,886.0
NAGASAKI,1821.0
NAGOYA,1695.5
NAHA,2469.5
NARA,1646.5
NIIGATA,1795.5
OITA,1663.0
OKAYAMA,1410.0
OSAKA,1651.5
SAGA,1877.0
SAPPORO,1282.0
SENDAI,1082.0
SHIZUOKA,2442.0
TAKAMATSU,1575.0
TOKUSHIMA,1760.0
TOKYO,1445.5
TOTTORI,2183.5
TOYAMA,2751.0
TSU,1720.0
UTSUNOMIYA,1257.0
WAKAYAMA,1950.5
YAMAGATA,1124.0
YAMAGUCHI,1939.5
YOKOHAMA,1573.5
