AKITA,1742.5
AOMORI,1295.5
CHIBA,1614.0
FUKUI,2492.5
FUKUOKA,1768.5
FUKUSHIMA,1070.5
GIFU,1871.5
HIKONE,1737.5
HIROSHIMA,1478.0
KAGOSHIMA,2895.0
KANAZAWA,2675.5
KOBE,1254.5
KOCHI,2985.0
KOFU,1003.5
KUMAGAYA,1079.0
KUMAMOTO,2209.5
KYOTO,1562.0
MAEBASHI,1074.0
MATSUE,1561.5
MATSUYAMA,1369.0
MITO,1485.5
MIYAZAKI,3191.5
MORIOKA,1029.5
NAGANO,955.5
NAGASAKI,2135.5
NAGOYA,1567.5
NAHA,2733.0
NARA,1597.5
NIIGATA,1810.0
OITA,2263.5
OKAYAMA,1106.0
OSAKA,1519.5
SAGA,1999.0
SAPPORO,1279.0
SENDAI,1179.5
SHIZUOKA,2488.5
TAKAMATSU,1020.5
TOKUSHIMA,1639.0
TOKYO,1570.0
TOTTORI,2281.0
TOYAMA,2322.5
TSU,1714.0
UTSUNOMIYA,1668.0
WAKAYAMA,1637.0
YAMAGATA,991.5
YAMAGUCHI,1692.5
YOKOHAMA,1997.5
