AKITA,1729.0
AOMORI,1459.5
CHIBA,1636.5
FUKUI,2067.0
FUKUOKA,1692.0
FUKUSHIMA,1079.5
GIFU,1904.0
HIKONE,1402.0
HIROSHIMA,1486.5
KAGOSHIMA,1530.0
KANAZAWA,2292.0
KOBE,1197.5
KOCHI,2062.5
KOFU,1023.0
KUMAGAYA,1111.5
KUMAMOTO,1565.5
KYOTO,1457.5
MAEBASHI,986.0
MATSUE,1615.0
MATSUYAMA,1302.5
MITO,1461.0
MIYAZAKI,2219.0
MORIOKA,1274.5
NAGANO,975.0
NAGASAKI,1801.0
NAGOYA,1755.5
NAHA,1864.5
NARA,1287.0
NIIGATA,1792.5
OITA,1294.5
OKAYAMA,1074.0
OSAKA,1165.0
SAGA,1704.5
SAPPORO,1147.0
SENDAI,1303.5
SHIZUOKA,2350.5
TAKAMATSU,986.5
TOKUSHIMA,1600.5
TOKYO,1801.5
TOTTORI,1851.5
TOYAMA,2224.0
TSU,1524.0
UTSUNOMIYA,1394.0
WAKAYAMA,1515.5
YAMAGATA,1002.0
YAMAGUCHI,2016.5
YOKOHAMA,1894.0
