AKITA,1490.5
AOMORI,1003.5
CHIBA,1615.5
FUKUI,2299.5
FUKUOKA,1867.5
FUKUSHIMA,1284.0
GIFU,2266.5
HIKONE,1784.0
HIROSHIMA,1641.0
KAGOSHIMA,3663.5
KANAZAWA,2164.5
KOBE,1578.0
KOCHI,2966.5
KOFU,1114.5
KUMAGAYA,1335.0
KUMAMOTO,2292.0
KYOTO,2042.5
MAEBASHI,1232.0
MATSUE,1706.0
MATSUYAMA,1686.5
MITO,1226.5
MIYAZAKI,3193.0
MORIOKA,1094.0
NAGANO,1057.5
NAGASAKI,2392.0
NAGOYA,1803.0
NAHA,1425.0
NARA,1512.0
NIIGATA,1467.5
OITA,1677.5
OKAYAMA,1333.5
OSAKA,1648.5
SAGA,2083.0
SAPPORO,1274.5
SENDAI,1444.5
SHIZUOKA,2804.5
TAKAMATSU,1209.5
TOKUSHIMA,1985.5
TOKYO,1781.5
TOTTORI,1750.0
TOYAMA,2140.5
TSU,1979.0
UTSUNOMIYA,1651.0
WAKAYAMA,1537.5
YAMAGATA,1027.0
YAMAGUCHI,2061.0
YOKOHAMA,1836.0
