AKITA,12.0
AOMORI,10.6
CHIBA,16.3
FUKUI,14.7
FUKUOKA,17.3
FUKUSHIMA,13.5
GIFU,16.3
HIKONE,15.0
HIROSHIMA,16.4
KAGOSHIMA,19.0
KANAZAWA,11.3
KOBE,17.1
KOCHI,17.5
KOFU,15.1
KUMAGAYA,15.5
KUMAMOTO,17.5
KYOTO,16.1
MAEBASHI,15.1
MATSUE,15.0
MATSUYAMA,16.9
MITO,14.2
MIYAZAKI,17.8
MORIOKA,10.6
NAGANO,12.4
NAGASAKI,17.4
NAGOYA,16.5
NAHA,23.4
NARA,15.1
NIIGATA,14.1
OITA,17.0
OKAYAMA,16.6
OSAKA,17.1
SAGA,16.9
SAPPORO,9.4
SENDAI,12.9
SHIZUOKA,17.0
TAKAMATSU,16.9
TOKUSHIMA,16.9
TOKYO,16.7
TOTTORI,15.0
TOYAMA,14.6
TSU,16.3
UTSUNOMIYA,14.6
WAKAYAMA,16.9
YAMAGATA,12.1
YAMAGUCHI,15.8
YOKOHAMA,13.3
